"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?","Product Tax Code","Product Custom Fields"
184,P,GOLU189,"Village Set",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,45.00,0.0000,N,,0.1500,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,05/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-10-05_at_11.35.34_AM_1__33644.jpg, Product Image URL: http://madrasclub.com.au/product_images/v/522/WhatsApp_Image_2020-10-05_at_11.35.34_AM_1__33644.jpg","Village Set",,,New,/village-set/,,,
185,P,GOLU-190,"Brahmotsavam Set",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,1540.00,0.0000,N,,0.1500,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,16/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-10-05_at_11.35.34_AM__78193.jpg, Product Image URL: http://madrasclub.com.au/product_images/f/855/WhatsApp_Image_2020-10-05_at_11.35.34_AM__78193.jpg","Brahmotsavam Set",,,New,/brahmotsavam-set/,,,
186,P,GOLU191,"Arupadai Veedu",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,231.00,0.0000,N,,0.2500,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,15/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-10-05_at_11.06.41_AM__53739.jpg, Product Image URL: http://madrasclub.com.au/product_images/l/179/WhatsApp_Image_2020-10-05_at_11.06.41_AM__53739.jpg","Arupadai Veedu",,,New,/arupadai-veedu/,,,
187,P,GOLU192,"Ahalya Moksham",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,77.00,0.0000,N,,0.2500,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,15/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-10-05_at_11.06.41_AM_1__28003.jpg, Product Image URL: http://madrasclub.com.au/product_images/p/146/WhatsApp_Image_2020-10-05_at_11.06.41_AM_1__28003.jpg","Ahalya Moksham",,,New,/ahalya-moksham/,,,
188,P,GOLU193,"Jatayu Moksham",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,88.00,0.0000,N,,0.1500,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,15/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-10-05_at_11.06.41_AM_3__73311.jpg, Product Image URL: http://madrasclub.com.au/product_images/x/091/WhatsApp_Image_2020-10-05_at_11.06.41_AM_3__73311.jpg","Jatayu Moksham",,,New,/jatayu-moksham/,,,
189,P,GOLU194,"Ramar Pattabhishekam",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,132.00,0.0000,N,,0.2500,0.0000,0.0000,0.0000,Y,Y,,Y,0,0,05/10/2020,17/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-10-05_at_11.06.41_AM_4__90149.jpg, Product Image URL: http://madrasclub.com.au/product_images/n/573/WhatsApp_Image_2020-10-05_at_11.06.41_AM_4__90149.jpg|Product Image File: Soldout__34807.jpg, Product Image URL: http://madrasclub.com.au/product_images/l/174/Soldout__34807.jpg","Ramar Pattabhishekam",,,New,/ramar-pattabhishekam/,,,
190,P,GOLU195,"Ashokavanam Sita",MelGoluDolls,"Golu dolls made with paper mache, clay and fibreglass directly from the manufacturer and sell with reasonable cost. Decorate this Navrathri with Unique collections of Golu Dolls available at MelGoluDolls. Purchase immediately before the stock gets sold. Happy Navrathri Shopping!",0.00,0.00,0.00,88.00,0.0000,N,,0.1500,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/10/2020,15/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls","Product Image File: WhatsApp_Image_2020-10-05_at_11.06.41_AM_2__08352.jpg, Product Image URL: http://madrasclub.com.au/product_images/z/248/WhatsApp_Image_2020-10-05_at_11.06.41_AM_2__08352.jpg","Ashokavanam Sita",,,New,/sita-in-ashok-vatika/,,,
193,P,GIFT-101,"Rangoli design 2",MelGoluDolls,"Make your navrathri 2020 a special one by gifting these unique handmade items. Happy Navrathri!!",12.80,0.00,12.80,12.80,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls|Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.44_PM_1__90752.jpg, Product Image URL: http://madrasclub.com.au/product_images/j/758/WhatsApp_Image_2020-10-05_at_9.27.44_PM_1__90752.jpg","Rangoli design 2",,,New,/rangoli-design-1/,,,
194,P,GIFT-102,"Rangoli design 3",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,12.80,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.45_PM__53610.jpg, Product Image URL: http://madrasclub.com.au/product_images/h/509/WhatsApp_Image_2020-10-05_at_9.27.45_PM__53610.jpg","Rangoli design 3",,,New,/rangoli-design-3/,,,
195,P,GIFT-103,"Rangoli design 4",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,12.80,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.45_PM_1__97827.jpg, Product Image URL: http://madrasclub.com.au/product_images/d/559/WhatsApp_Image_2020-10-05_at_9.27.45_PM_1__97827.jpg","Rangoli design 4",,,New,/rangoli-design-4/,,,
196,P,GIFT-104,"Rangoli design 5",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,12.80,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.45_PM_2__64511.jpg, Product Image URL: http://madrasclub.com.au/product_images/f/852/WhatsApp_Image_2020-10-05_at_9.27.45_PM_2__64511.jpg","Rangoli design 5",,,New,/rangoli-design-5/,,,
197,P,GIFT-105,"Rangoli design 6",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,14.40,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.46_PM__93619.jpg, Product Image URL: http://madrasclub.com.au/product_images/r/173/WhatsApp_Image_2020-10-05_at_9.27.46_PM__93619.jpg","Rangoli design 6",,,New,/rangoli-design-6/,,,
198,P,GIFT-106,"Rangoli design 7",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,14.40,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.46_PM_1__34521.jpg, Product Image URL: http://madrasclub.com.au/product_images/f/084/WhatsApp_Image_2020-10-05_at_9.27.46_PM_1__34521.jpg","Rangoli design 7",,,New,/rangoli-design-7/,,,
199,P,GIFT-107,"Rangoli design 8",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,15.20,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.46_PM_2__41202.jpg, Product Image URL: http://madrasclub.com.au/product_images/d/965/WhatsApp_Image_2020-10-05_at_9.27.46_PM_2__41202.jpg","Rangoli design 8",,,New,/rangoli-design-8/,,,
200,P,GIFT-108,"Rangoli design 9",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,15.20,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.47_PM__36081.jpg, Product Image URL: http://madrasclub.com.au/product_images/z/699/WhatsApp_Image_2020-10-05_at_9.27.47_PM__36081.jpg","Rangoli design 9",,,New,/rangoli-design-9/,,,
201,P,GIFT-109,"Rangoli design 10",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,15.20,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.47_PM_1__46789.jpg, Product Image URL: http://madrasclub.com.au/product_images/w/971/WhatsApp_Image_2020-10-05_at_9.27.47_PM_1__46789.jpg","Rangoli design 10",,,New,/rangoli-design-10/,,,
202,P,GIFT-110,"Rangoli design 11",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,17.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.47_PM_2__43095.jpg, Product Image URL: http://madrasclub.com.au/product_images/a/881/WhatsApp_Image_2020-10-05_at_9.27.47_PM_2__43095.jpg","Rangoli design 11",,,New,/rangoli-design-11/,,,
203,P,GIFT-111,"Rangoli design 12",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,15.20,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,07/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-05_at_9.27.47_PM_3__91961.jpg, Product Image URL: http://madrasclub.com.au/product_images/b/393/WhatsApp_Image_2020-10-05_at_9.27.47_PM_3__91961.jpg","Rangoli design 12",,,New,/rangoli-design-12/,,,
207,P,GIFT-115,"Gift Items 1",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,Y,3,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.25_PM_1__29756.jpg, Product Image URL: http://madrasclub.com.au/product_images/q/603/WhatsApp_Image_2020-10-08_at_1.02.25_PM_1__29756.jpg","Gift Items 1",,,New,/gift-items-1-1/,,,
208,P,GIFT-116,"Gift Items 2",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,14/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.26_PM__39952.jpg, Product Image URL: http://madrasclub.com.au/product_images/o/757/WhatsApp_Image_2020-10-08_at_1.02.26_PM__39952.jpg","Gift Items 2",,,New,/gift-items-2-1/,,,
209,P,GIFT-117,"Gift Items 3",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.26_PM_1__92476.jpg, Product Image URL: http://madrasclub.com.au/product_images/a/171/WhatsApp_Image_2020-10-08_at_1.02.26_PM_1__92476.jpg","Gift Items 3",,,New,/gift-items-3/,,,
210,P,GIFT-118,"Gift Items 4",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.27_PM__51393.jpg, Product Image URL: http://madrasclub.com.au/product_images/v/337/WhatsApp_Image_2020-10-08_at_1.02.27_PM__51393.jpg","Gift Items 4",,,New,/gift-items-4/,,,
211,P,GIFT-119,"Gift Items 5",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.28_PM__99548.jpg, Product Image URL: http://madrasclub.com.au/product_images/u/735/WhatsApp_Image_2020-10-08_at_1.02.28_PM__99548.jpg","Gift Items 5",,,New,/gift-items-5/,,,
212,P,GIFT-120,"Gift Items 6",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.28_PM_1__68015.jpg, Product Image URL: http://madrasclub.com.au/product_images/u/615/WhatsApp_Image_2020-10-08_at_1.02.28_PM_1__68015.jpg","Gift Items 6",,,New,/gift-items-6/,,,
213,P,GIFT-121,"Gift Items 7",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,8.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.29_PM__38800.jpg, Product Image URL: http://madrasclub.com.au/product_images/s/995/WhatsApp_Image_2020-10-08_at_1.02.29_PM__38800.jpg","Gift Items 7",,,New,/gift-items-7/,,,
214,P,GIFT-122,"Gift Items 8",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,8.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.29_PM_1__62564.jpg, Product Image URL: http://madrasclub.com.au/product_images/y/892/WhatsApp_Image_2020-10-08_at_1.02.29_PM_1__62564.jpg","Gift Items 8",,,New,/gift-items-8/,,,
215,P,GIFT-123,"Gift Items 9",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,10.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.30_PM__52244.jpg, Product Image URL: http://madrasclub.com.au/product_images/w/511/WhatsApp_Image_2020-10-08_at_1.02.30_PM__52244.jpg","Gift Items 9",,,New,/gift-items-9/,,,
216,P,GIFT-124,"Gift Items 10",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,17.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.31_PM__00097.jpg, Product Image URL: http://madrasclub.com.au/product_images/e/402/WhatsApp_Image_2020-10-08_at_1.02.31_PM__00097.jpg","Gift Items 10",,,New,/gift-items-10/,,,
217,P,GIFT-125,"Gift Items 11",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.31_PM_1__78903.jpg, Product Image URL: http://madrasclub.com.au/product_images/j/189/WhatsApp_Image_2020-10-08_at_1.02.31_PM_1__78903.jpg","Gift Items 11",,,New,/gift-items-11/,,,
218,P,GIFT-126,"Gift Items 12",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.32_PM__25765.jpg, Product Image URL: http://madrasclub.com.au/product_images/o/515/WhatsApp_Image_2020-10-08_at_1.02.32_PM__25765.jpg","Gift Items 12",,,New,/gift-items-12/,,,
219,P,GIFT-127,"Gift Items 13",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.33_PM_1__23916.jpg, Product Image URL: http://madrasclub.com.au/product_images/l/124/WhatsApp_Image_2020-10-08_at_1.02.33_PM_1__23916.jpg","Gift Items 13",,,New,/gift-items-13/,,,
220,P,GIFT-128,"Gift Items 14",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.34_PM__17141.jpg, Product Image URL: http://madrasclub.com.au/product_images/u/037/WhatsApp_Image_2020-10-08_at_1.02.34_PM__17141.jpg","Gift Items 14",,,New,/gift-items-14/,,,
221,P,GIFT-129,"Gift Items 15",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,5.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.36_PM__63916.jpg, Product Image URL: http://madrasclub.com.au/product_images/y/691/WhatsApp_Image_2020-10-08_at_1.02.36_PM__63916.jpg","Gift Items 15",,,New,/gift-items-15/,,,
222,P,GIFT-130,"Gift Items 16",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,10.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.37_PM__26907.jpg, Product Image URL: http://madrasclub.com.au/product_images/q/628/WhatsApp_Image_2020-10-08_at_1.02.37_PM__26907.jpg","Gift Items 16",,,New,/gift-items-16/,,,
223,P,GIFT-131,"Gift Items 17",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,10.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-07_at_11.44.54_PM__06019.jpg, Product Image URL: http://madrasclub.com.au/product_images/z/532/WhatsApp_Image_2020-10-07_at_11.44.54_PM__06019.jpg","Gift Items 17",,,New,/gift-items-17/,,,
224,P,GIFT-132,"Gift Items 18",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,14.50,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.25_PM__70913.jpg, Product Image URL: http://madrasclub.com.au/product_images/c/490/WhatsApp_Image_2020-10-08_at_1.02.25_PM__70913.jpg","Gift Items 18",,,New,/gift-items-18/,,,
225,P,GIFT-133,"Gift Items 19",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,17.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.24_PM__99183.jpg, Product Image URL: http://madrasclub.com.au/product_images/c/292/WhatsApp_Image_2020-10-08_at_1.02.24_PM__99183.jpg","Gift Items 19",,,New,/gift-items-19/,,,
226,P,GIFT-134,"Gift Items 20",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,17.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.23_PM__02878.jpg, Product Image URL: http://madrasclub.com.au/product_images/f/036/WhatsApp_Image_2020-10-08_at_1.02.23_PM__02878.jpg","Gift Items 20",,,New,/gift-items-20/,,,
227,P,GIFT-135,"Gift Items 21",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,15.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,08/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.22_PM__32576.jpg, Product Image URL: http://madrasclub.com.au/product_images/v/033/WhatsApp_Image_2020-10-08_at_1.02.22_PM__32576.jpg","Gift Items 21",,,New,/gift-items-21/,,,
228,P,GIFT-136,"Gift Items 22",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,15.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,14/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.21_PM_1__70464.jpg, Product Image URL: http://madrasclub.com.au/product_images/z/090/WhatsApp_Image_2020-10-08_at_1.02.21_PM_1__70464.jpg","Gift Items 22",,,New,/gift-items-22/,,,
229,P,GIFT-137,"Gift Items 23",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,17.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,14/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.20_PM__43120.jpg, Product Image URL: http://madrasclub.com.au/product_images/f/810/WhatsApp_Image_2020-10-08_at_1.02.20_PM__43120.jpg","Gift Items 23",,,New,/gift-items-23/,,,
230,P,GIFT-138,"Gift Items 24",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,17.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,14/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_1.02.18_PM__49706.jpg, Product Image URL: http://madrasclub.com.au/product_images/q/667/WhatsApp_Image_2020-10-08_at_1.02.18_PM__49706.jpg","Gift Items 24",,,New,/gift-items-24/,,,
231,P,GIFT-139,"Gift Items 25",MelGoluDolls,"Unique handmade gift items for Navrathri 2020! Happy Navrathri!",0.00,0.00,0.00,1.50,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,,N,0,0,08/10/2020,19/10/2020,"Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-08_at_3.57.42_PM__74902.jpg, Product Image URL: http://madrasclub.com.au/product_images/q/658/WhatsApp_Image_2020-10-08_at_3.57.42_PM__74902.jpg|Product Image File: WhatsApp_Image_2020-10-08_at_3.57.43_PM__87841.jpg, Product Image URL: http://madrasclub.com.au/product_images/s/904/WhatsApp_Image_2020-10-08_at_3.57.43_PM__87841.jpg|Product Image File: WhatsApp_Image_2020-10-08_at_3.57.42_PM_1__43937.jpg, Product Image URL: http://madrasclub.com.au/product_images/k/498/WhatsApp_Image_2020-10-08_at_3.57.42_PM_1__43937.jpg","Gift Items 25",,,New,/gift-items-25/,,,
233,P,GIFT-112,"Gift Pouch 1",MelGoluDolls,"Fancy gift bags with with other articles Mirror, Glass Bangles-4, Kumkum ,Manjal,  Comb",0.00,0.00,0.00,2.50,0.0000,N,,0.0100,0.0000,0.0000,0.0000,Y,Y,,Y,9,0,14/10/2020,19/10/2020,"Category Name: Shop All, Category Path: Shop All|Category Name: MelGoludolls, Category Path: MelGoludolls|Category Name: Gift Items, Category Path: Gift Items","Product Image File: WhatsApp_Image_2020-10-09_at_7.45.26_PM_1__46705.jpg, Product Image URL: http://madrasclub.com.au/product_images/i/839/WhatsApp_Image_2020-10-09_at_7.45.26_PM_1__46705.jpg","Gift Pouch 1",,,New,/gift-pouch-1/,,,
